timestamp,id,description,severity,lat,lng,type,hour,location,Length_of_Time(Hours),incidents_per_town_hour,incidents_per_type,day_of_week,is_weekend,morning_rush,evening_rush,rush,location_numerical
2025-05-05 09:00:02.501114-04:00,4459881422149917611,Road construction. Roadway reduced to two lanes,1,41.90603,-71.50895,1,9,Smithfield,2.0,7,39,Monday,False,0,0,0,1
2025-05-05 09:15:02.034815-04:00,3788986071308330348,Road maintenance operations,1,41.77601,-71.26918,1,9,Rehoboth,6.75,6,657,Monday,False,0,0,0,39
2025-05-05 09:15:02.034847-04:00,370746033641003300,Road maintenance operations,3,41.53059,-71.46461,1,9,North Kingstown,0.5,45,657,Monday,False,0,0,0,19
2025-05-05 09:15:02.034876-04:00,1879037980328304469,Road maintenance operations,1,41.9609,-71.10155,1,9,Taunton,6.75,5,657,Monday,False,0,0,0,22
2025-05-05 09:15:02.034904-04:00,1458833414602682516,Road maintenance operations,1,41.978,-71.15429,1,9,Norton,6.75,5,657,Monday,False,0,0,0,36
2025-05-05 09:15:02.035064-04:00,2191884872869921252,Accident. Right lane blocked,2,41.56121,-71.4898,4,9,North Kingstown,0.25,45,11,Monday,False,0,0,0,19
2025-05-05 09:15:02.035098-04:00,1478848689933195278,Road maintenance operations,1,41.65684,-71.03292,1,9,North Dartmouth,5.75,4,657,Monday,False,0,0,0,46
2025-05-05 09:15:02.035115-04:00,1747260166320284324,Road maintenance operations,1,41.95282,-71.38093,1,9,North Attleboro,6.75,11,657,Monday,False,0,0,0,37
2025-05-05 09:15:02.035169-04:00,1711480806133783779,Accident. Shoulder blocked,2,41.81468,-71.40267,4,9,Providence,0.5,23,34,Monday,False,0,0,0,6
2025-05-05 09:30:01.633258-04:00,2873703416245631088,Accident. Center lane blocked,2,41.84569,-71.41099,4,9,Providence,0.25,23,3,Monday,False,0,0,0,6
2025-05-05 09:45:02.136087-04:00,370746033649153446,Road maintenance operations,3,41.53059,-71.46461,1,9,North Kingstown,0.25,45,657,Monday,False,0,0,0,19
2025-05-05 09:45:02.136335-04:00,1711480806133783780,Accident. Shoulder blocked,2,41.81468,-71.40267,4,9,Providence,0.5,23,34,Monday,False,0,0,0,6
2025-05-05 09:45:02.136419-04:00,1961882284282298668,Road maintenance operations,3,41.52913,-71.46578,1,9,North Kingstown,0.75,45,657,Monday,False,0,0,0,19
2025-05-05 10:00:01.866699-04:00,4076117271731228606,Accident. Right lane blocked,2,41.81906,-71.38491,4,10,East Providence,0.25,1,11,Monday,False,0,0,0,3
2025-05-05 10:00:01.866741-04:00,370746033654580378,Road maintenance operations,3,41.53059,-71.46461,1,10,North Kingstown,0.25,34,657,Monday,False,0,0,0,19
2025-05-05 10:15:02.407862-04:00,2820541750966684563,New road construction layout,1,41.0422,-71.92726,1,10,Montauk,4.75,10,5,Monday,False,0,0,0,27
2025-05-05 10:15:02.408117-04:00,553782825832807440,Road construction. Roadway reduced to two lanes,1,41.90308,-70.96526,1,10,Middleboro,0.75,1,39,Monday,False,0,0,0,10
2025-05-05 10:15:02.408211-04:00,370746033653607042,Road maintenance operations,3,41.53059,-71.46461,1,10,North Kingstown,0.25,34,657,Monday,False,0,0,0,19
2025-05-05 10:15:02.408234-04:00,2598131645785641838,Road construction,1,41.03637,-71.94149,1,10,Montauk,4.75,10,221,Monday,False,0,0,0,27
2025-05-05 10:45:01.620167-04:00,2285725649922064739,Road maintenance operations,3,41.52913,-71.46578,1,10,North Kingstown,1.0,34,657,Monday,False,0,0,0,19
2025-05-05 10:45:01.620194-04:00,3972170534602461251,Road maintenance operations,3,41.53024,-71.46518,1,10,North Kingstown,1.0,34,657,Monday,False,0,0,0,19
2025-05-05 10:45:01.620215-04:00,2604888815240729876,Road maintenance operations,3,41.53059,-71.46461,1,10,North Kingstown,0.25,34,657,Monday,False,0,0,0,19
2025-05-05 11:00:02.222152-04:00,3927085914162570369,Road maintenance operations,3,41.53059,-71.46461,1,11,North Kingstown,0.25,28,657,Monday,False,0,0,0,19
2025-05-05 11:15:01.829504-04:00,3316975724080765501,Accident. Shoulder blocked,2,41.66835,-71.48739,4,11,East Greenwich,0.5,2,34,Monday,False,0,0,0,18
2025-05-05 11:15:01.829532-04:00,3927085914176787233,Road maintenance operations,3,41.53059,-71.46461,1,11,North Kingstown,0.5,28,657,Monday,False,0,0,0,19
2025-05-05 11:15:01.829561-04:00,1647212218447795144,Road construction. Roadway reduced to one lane,1,41.94282,-71.02253,1,11,Raynham,1.0,1,11,Monday,False,0,0,0,47
2025-05-05 11:30:02.537112-04:00,4314654578054766729,Accident. Shoulder blocked,2,41.81779,-71.39859,4,11,Providence,0.25,13,34,Monday,False,0,0,0,6
2025-05-05 11:30:02.537349-04:00,1843406013993319405,Accident. Shoulder blocked,2,41.90416,-71.51743,4,11,Smithfield,0.75,6,34,Monday,False,0,0,0,1
2025-05-05 11:45:02.036727-04:00,2871890387840582009,Road maintenance operations,3,41.53095,-71.46638,1,11,North Kingstown,1.0,28,657,Monday,False,0,0,0,19
2025-05-05 11:45:02.036769-04:00,1500382135098728885,Accident. Shoulder blocked,2,41.66835,-71.48739,4,11,East Greenwich,0.5,2,34,Monday,False,0,0,0,18
2025-05-05 11:45:02.036864-04:00,2603752614757402857,Road construction,1,41.03637,-71.94149,1,11,Montauk,2.75,5,221,Monday,False,0,0,0,27
2025-05-05 11:45:02.036870-04:00,3193407982750481037,Road construction,1,41.03679,-71.94081,1,11,Montauk,2.75,5,221,Monday,False,0,0,0,27
2025-05-05 11:45:02.036917-04:00,3529982009816420811,Road maintenance operations,3,41.53024,-71.46518,1,11,North Kingstown,1.0,28,657,Monday,False,0,0,0,19
2025-05-05 11:45:02.036985-04:00,617251418725607790,Road construction. Roadway reduced to two lanes,1,41.90603,-71.50895,1,11,Smithfield,42.5,6,39,Monday,False,0,0,0,1
2025-05-05 11:45:02.037013-04:00,4125225849968298129,Road construction. Roadway reduced to two lanes,1,41.90887,-71.51033,1,11,Smithfield,42.5,6,39,Monday,False,0,0,0,1
2025-05-05 11:45:02.037031-04:00,514559661132113328,Road maintenance operations,3,41.53059,-71.46461,1,11,North Kingstown,0.25,28,657,Monday,False,0,0,0,19
2025-05-05 11:45:02.037124-04:00,3900006399274529642,Road maintenance operations,3,41.52913,-71.46578,1,11,North Kingstown,1.0,28,657,Monday,False,0,0,0,19
2025-05-05 12:00:01.683820-04:00,514559661128249107,Road maintenance operations,3,41.53059,-71.46461,1,12,North Kingstown,0.25,28,657,Monday,False,0,0,0,19
2025-05-05 12:00:01.683928-04:00,3187645265527972689,Construction work,1,41.81619,-71.40007,1,12,Providence,24.0,21,235,Monday,False,0,0,0,6
2025-05-05 12:15:02.198788-04:00,514559661136572480,Road maintenance operations,3,41.53059,-71.46461,1,12,North Kingstown,0.5,28,657,Monday,False,0,0,0,19
2025-05-05 12:15:02.198827-04:00,2998982632998672982,Disabled vehicle,2,41.80282,-71.40363,4,12,Providence,0.25,21,4,Monday,False,0,0,0,6
2025-05-05 12:15:02.199073-04:00,2693516920744250913,Road construction. Roadway reduced to one lane,1,41.74689,-71.12182,1,12,Fall River,1.0,9,11,Monday,False,0,0,0,9
2025-05-05 12:15:02.199091-04:00,1500382135098881365,Accident. Shoulder blocked,2,41.66835,-71.48739,4,12,East Greenwich,0.75,1,34,Monday,False,0,0,0,18
2025-05-05 12:30:01.796086-04:00,1783271084168336197,Disabled vehicle,2,41.821,-71.42004,4,12,Providence,0.5,21,4,Monday,False,0,0,0,6
2025-05-05 12:45:02.299235-04:00,3900006399282080397,Road maintenance operations,3,41.52913,-71.46578,1,12,North Kingstown,1.0,28,657,Monday,False,0,0,0,19
2025-05-05 12:45:02.299497-04:00,828971025664348712,Road maintenance operations,3,41.53095,-71.46638,1,12,North Kingstown,1.0,28,657,Monday,False,0,0,0,19
2025-05-05 12:45:02.299568-04:00,514559661123462003,Road maintenance operations,3,41.53059,-71.46461,1,12,North Kingstown,0.25,28,657,Monday,False,0,0,0,19
2025-05-05 12:45:02.299597-04:00,3529982009815460064,Road maintenance operations,3,41.53024,-71.46518,1,12,North Kingstown,1.0,28,657,Monday,False,0,0,0,19
2025-05-05 13:00:01.941160-04:00,514559661138951644,Road maintenance operations,3,41.53059,-71.46461,1,13,North Kingstown,0.25,26,657,Monday,False,0,0,0,19
2025-05-05 13:15:02.464489-04:00,514559661139016580,Road maintenance operations,3,41.53059,-71.46461,1,13,North Kingstown,0.5,26,657,Monday,False,0,0,0,19
2025-05-05 13:30:02.051032-04:00,439058677027322207,Disabled vehicle,2,41.82234,-71.46794,4,13,Providence,0.5,5,4,Monday,False,0,0,0,6
2025-05-05 13:45:01.542876-04:00,828971025661189028,Road maintenance operations,3,41.53095,-71.46638,1,13,North Kingstown,1.0,26,657,Monday,False,0,0,0,19
2025-05-05 13:45:01.542973-04:00,3900006399281841284,Road maintenance operations,3,41.52913,-71.46578,1,13,North Kingstown,1.0,26,657,Monday,False,0,0,0,19
2025-05-05 13:45:01.543153-04:00,514559661132011781,Road maintenance operations,3,41.53059,-71.46461,1,13,North Kingstown,0.25,26,657,Monday,False,0,0,0,19
2025-05-05 13:45:01.543170-04:00,3529982009820651229,Road maintenance operations,3,41.53024,-71.46518,1,13,North Kingstown,1.0,26,657,Monday,False,0,0,0,19
2025-05-05 14:00:02.150725-04:00,514559661134213261,Road maintenance operations,3,41.53059,-71.46461,1,14,North Kingstown,0.25,40,657,Monday,False,0,0,0,19
2025-05-05 14:15:01.754332-04:00,514559661132246030,Road maintenance operations,3,41.53059,-71.46461,1,14,North Kingstown,0.5,40,657,Monday,False,0,0,0,19
2025-05-05 14:15:01.754388-04:00,3924858144242558153,Accident. Two lanes blocked,2,41.82124,-71.42028,4,14,Providence,0.25,9,3,Monday,False,0,0,0,6
2025-05-05 14:45:01.905661-04:00,3529982009810265491,Road maintenance operations,3,41.53024,-71.46518,1,14,North Kingstown,1.0,40,657,Monday,False,0,0,0,19
2025-05-05 14:45:01.905804-04:00,514559661139707212,Road maintenance operations,3,41.53059,-71.46461,1,14,North Kingstown,0.25,40,657,Monday,False,0,0,0,19
2025-05-05 14:45:01.906002-04:00,3900006399282373288,Road maintenance operations,3,41.52913,-71.46578,1,14,North Kingstown,1.0,40,657,Monday,False,0,0,0,19
2025-05-05 14:45:01.906036-04:00,828971025652450908,Road maintenance operations,3,41.53095,-71.46638,1,14,North Kingstown,1.0,40,657,Monday,False,0,0,0,19
2025-05-05 15:00:02.541072-04:00,2562036383420103685,Accident,1,41.96399,-71.02803,4,15,Bridgewater,0.25,1,20,Monday,False,0,0,0,48
2025-05-05 15:00:02.541156-04:00,514559661129297820,Road maintenance operations,3,41.53059,-71.46461,1,15,North Kingstown,0.25,42,657,Monday,False,0,0,0,19
2025-05-05 15:15:02.053830-04:00,514559661136999142,Road maintenance operations,3,41.53059,-71.46461,1,15,North Kingstown,0.5,42,657,Monday,False,0,0,0,19
2025-05-05 15:30:01.636207-04:00,247634564352504135,Disabled vehicle. Shoulder blocked,2,41.81907,-71.38544,4,15,East Providence,0.5,2,30,Monday,False,0,0,0,3
2025-05-05 15:45:02.145901-04:00,3900006399274362516,Road maintenance operations,3,41.52913,-71.46578,1,15,North Kingstown,1.0,42,657,Monday,False,0,0,0,19
2025-05-05 15:45:02.146036-04:00,4336102350190347658,Road maintenance operations,3,41.53059,-71.46461,1,15,North Kingstown,0.25,42,657,Monday,False,0,0,0,19
2025-05-05 15:45:02.146081-04:00,828971025654770911,Road maintenance operations,3,41.53095,-71.46638,1,15,North Kingstown,1.0,42,657,Monday,False,0,0,0,19
2025-05-05 15:45:02.146770-04:00,3529982009814799728,Road maintenance operations,3,41.53024,-71.46518,1,15,North Kingstown,1.0,42,657,Monday,False,0,0,0,19
2025-05-05 16:00:01.733444-04:00,2536054232960357658,Road maintenance operations,3,41.53059,-71.46461,1,16,North Kingstown,0.75,34,657,Monday,False,0,0,0,19
2025-05-05 16:30:01.854622-04:00,2241374114602968309,Accident. Left lane blocked,2,41.8162,-71.37464,4,16,East Providence,0.25,9,14,Monday,False,0,0,0,3
2025-05-05 16:45:02.395110-04:00,1037721638842768358,Road maintenance operations,3,41.53059,-71.46461,1,16,North Kingstown,0.25,34,657,Monday,False,0,0,0,19
2025-05-05 16:45:02.395122-04:00,3900006399275881172,Road maintenance operations,3,41.52913,-71.46578,1,16,North Kingstown,1.0,34,657,Monday,False,0,0,0,19
2025-05-05 16:45:02.395221-04:00,828971025661567656,Road maintenance operations,3,41.53095,-71.46638,1,16,North Kingstown,1.0,34,657,Monday,False,0,0,0,19
2025-05-05 16:45:02.395243-04:00,1136501831565800285,Accident. Two lanes blocked,2,41.8162,-71.37464,4,16,East Providence,0.5,9,3,Monday,False,0,0,0,3
2025-05-05 16:45:02.395299-04:00,3529982009807967661,Road maintenance operations,3,41.53024,-71.46518,1,16,North Kingstown,1.0,34,657,Monday,False,0,0,0,19
2025-05-05 17:00:01.986212-04:00,4125838339438134176,Accident. Two lanes blocked,2,41.84424,-71.41129,4,17,Providence,0.5,18,3,Monday,False,0,0,0,6
2025-05-05 17:00:01.986258-04:00,380169830882162480,Accident. Right lane blocked,2,41.89413,-71.37642,4,17,Pawtucket,0.25,8,11,Monday,False,0,0,0,41
2025-05-05 17:00:01.986406-04:00,1037721638835727375,Road maintenance operations,3,41.53059,-71.46461,1,17,North Kingstown,0.75,34,657,Monday,False,0,0,0,19
2025-05-05 17:15:01.515965-04:00,370772025102493203,Right lane closed,2,41.95643,-71.30369,1,17,Attleboro,6.0,5,52,Monday,False,0,0,0,8
2025-05-05 17:15:01.516043-04:00,531325267877277569,Accident. Shoulder blocked,2,41.85805,-71.40466,4,17,Pawtucket,0.25,8,34,Monday,False,0,0,0,41
2025-05-05 17:30:02.202471-04:00,1211674759470936436,Disabled vehicle. Shoulder blocked,2,41.87645,-71.37938,4,17,Pawtucket,0.25,8,30,Monday,False,0,0,0,41
2025-05-05 17:45:01.732130-04:00,828971025652228773,Road maintenance operations,3,41.53095,-71.46638,1,17,North Kingstown,1.0,34,657,Monday,False,0,0,0,19
2025-05-05 17:45:01.732142-04:00,1211674759470936437,Disabled vehicle. Shoulder blocked,2,41.87645,-71.37938,4,17,Pawtucket,0.25,8,30,Monday,False,0,0,0,41
2025-05-05 17:45:01.732159-04:00,3900006399267675805,Road maintenance operations,3,41.52913,-71.46578,1,17,North Kingstown,1.0,34,657,Monday,False,0,0,0,19
2025-05-05 17:45:01.732200-04:00,1037721638830180808,Road maintenance operations,3,41.53059,-71.46461,1,17,North Kingstown,0.25,34,657,Monday,False,0,0,0,19
2025-05-05 17:45:01.732285-04:00,3636334317179777718,Accident,3,41.85805,-71.40466,4,17,Pawtucket,0.25,8,20,Monday,False,0,0,0,41
2025-05-05 17:45:01.732352-04:00,3529982009818821144,Road maintenance operations,3,41.53024,-71.46518,1,17,North Kingstown,1.0,34,657,Monday,False,0,0,0,19
2025-05-05 18:00:02.420057-04:00,1037721638833416417,Road maintenance operations,3,41.53059,-71.46461,1,18,North Kingstown,0.75,31,657,Monday,False,0,0,0,19
2025-05-05 18:30:02.582398-04:00,684640115426111110,Accident. Center lane blocked,2,41.86641,-71.51513,4,18,Johnston,0.25,2,3,Monday,False,0,0,0,33
2025-05-05 18:45:02.096680-04:00,1037721638838847167,Road maintenance operations,3,41.53059,-71.46461,1,18,North Kingstown,0.25,31,657,Monday,False,0,0,0,19
2025-05-05 18:45:02.096735-04:00,4161032136149903829,Accident. Center lane blocked,2,41.86641,-71.51513,4,18,Johnston,0.25,2,3,Monday,False,0,0,0,33
2025-05-05 18:45:02.096847-04:00,3900006399269006078,Road maintenance operations,3,41.52913,-71.46578,1,18,North Kingstown,1.0,31,657,Monday,False,0,0,0,19
2025-05-05 18:45:02.096932-04:00,828971025657497167,Road maintenance operations,3,41.53095,-71.46638,1,18,North Kingstown,1.0,31,657,Monday,False,0,0,0,19
2025-05-05 18:45:02.096937-04:00,3529982009811663715,Road maintenance operations,3,41.53024,-71.46518,1,18,North Kingstown,1.0,31,657,Monday,False,0,0,0,19
2025-05-05 19:00:01.697958-04:00,1037721638830856749,Road maintenance operations,3,41.53059,-71.46461,1,19,North Kingstown,0.75,35,657,Monday,False,0,0,0,19
2025-05-05 19:45:02.383205-04:00,1037721638829700701,Road maintenance operations,3,41.53059,-71.46461,1,19,North Kingstown,0.25,35,657,Monday,False,0,0,0,19
2025-05-05 19:45:02.383246-04:00,828971025666856866,Road maintenance operations,3,41.53095,-71.46638,1,19,North Kingstown,1.0,35,657,Monday,False,0,0,0,19
2025-05-05 19:45:02.383258-04:00,3900006399271975414,Road maintenance operations,3,41.52913,-71.46578,1,19,North Kingstown,1.0,35,657,Monday,False,0,0,0,19
2025-05-05 19:45:02.383326-04:00,3529982009813924355,Road maintenance operations,3,41.53024,-71.46518,1,19,North Kingstown,1.0,35,657,Monday,False,0,0,0,19
2025-05-05 20:00:02.141605-04:00,1037721638840019864,Road maintenance operations,3,41.53059,-71.46461,1,20,North Kingstown,0.75,43,657,Monday,False,0,0,0,19
2025-05-05 20:15:01.695008-04:00,460958631169907461,Bridge maintenance operations,2,41.7789,-71.42567,1,20,Cranston,9.0,9,26,Monday,False,0,0,0,26
2025-05-05 20:15:01.695042-04:00,4560826006972570058,Right lane closed,1,41.90308,-70.96526,1,20,Middleboro,4.0,3,52,Monday,False,0,0,0,10
2025-05-05 20:15:01.695131-04:00,594291952858308093,Bridge maintenance operations,2,41.77693,-71.42615,1,20,Cranston,9.0,9,26,Monday,False,0,0,0,26
2025-05-05 20:15:01.695148-04:00,4443808993137739365,Road construction. Roadway reduced to two lanes,1,41.70353,-71.16002,1,20,Fall River,7.75,8,39,Monday,False,0,0,0,9
2025-05-05 20:15:01.695188-04:00,77600365903395809,Road maintenance operations,1,41.71363,-71.17822,1,20,Somerset,8.0,7,657,Monday,False,0,0,0,17
2025-05-05 20:15:01.695244-04:00,3388734731307862245,Road construction. Roadway reduced to two lanes,1,41.8045,-71.07592,1,20,Assonet,7.0,1,39,Monday,False,0,0,0,49
2025-05-05 20:45:01.844940-04:00,3900006399278977164,Road maintenance operations,3,41.52913,-71.46578,1,20,North Kingstown,1.0,43,657,Monday,False,0,0,0,19
2025-05-05 20:45:01.844980-04:00,1037721638838180126,Road maintenance operations,3,41.53059,-71.46461,1,20,North Kingstown,0.25,43,657,Monday,False,0,0,0,19
2025-05-05 20:45:01.845721-04:00,828971025665280923,Road maintenance operations,3,41.53095,-71.46638,1,20,North Kingstown,1.0,43,657,Monday,False,0,0,0,19
2025-05-05 20:45:01.845829-04:00,3529982009815559806,Road maintenance operations,3,41.53024,-71.46518,1,20,North Kingstown,1.0,43,657,Monday,False,0,0,0,19
2025-05-05 21:00:02.508978-04:00,1037721638836054566,Road maintenance operations,3,41.53059,-71.46461,1,21,North Kingstown,0.75,49,657,Monday,False,0,0,0,19
2025-05-05 21:15:02.050852-04:00,4084640102829192501,Construction work,2,41.53921,-71.46875,1,21,North Kingstown,9.0,49,235,Monday,False,0,0,0,19
2025-05-05 21:15:02.050952-04:00,3912643372161917498,Construction work,1,41.66656,-71.49843,1,21,East Greenwich,8.0,7,235,Monday,False,0,0,0,18
2025-05-05 21:15:02.050986-04:00,2663422046454398260,Two lanes blocked,2,41.81669,-71.37605,1,21,East Providence,7.0,8,9,Monday,False,0,0,0,3
2025-05-05 21:15:02.051085-04:00,3160937019517260857,Construction work,2,41.52187,-71.46282,1,21,Saunderstown,9.0,2,235,Monday,False,0,0,0,50
2025-05-05 21:15:02.051183-04:00,423944872031714473,Road maintenance operations,1,41.95469,-71.30911,1,21,Attleboro,7.0,4,657,Monday,False,0,0,0,8
2025-05-05 21:15:02.051188-04:00,3128167095451823477,Two lanes blocked,2,41.8162,-71.37464,1,21,East Providence,10.75,8,9,Monday,False,0,0,0,3
2025-05-05 21:45:02.189941-04:00,3529982009808634498,Road maintenance operations,3,41.53024,-71.46518,1,21,North Kingstown,1.0,49,657,Monday,False,0,0,0,19
2025-05-05 21:45:02.190031-04:00,828971025663724781,Road maintenance operations,3,41.53095,-71.46638,1,21,North Kingstown,1.0,49,657,Monday,False,0,0,0,19
2025-05-05 21:45:02.190095-04:00,3900006399272830134,Road maintenance operations,3,41.52913,-71.46578,1,21,North Kingstown,1.0,49,657,Monday,False,0,0,0,19
2025-05-05 21:45:02.190100-04:00,1037721638841262395,Road maintenance operations,3,41.53059,-71.46461,1,21,North Kingstown,0.25,49,657,Monday,False,0,0,0,19
2025-05-05 22:00:01.842396-04:00,1037721638836739828,Road maintenance operations,3,41.53059,-71.46461,1,22,North Kingstown,0.75,30,657,Monday,False,0,0,0,19
2025-05-05 22:15:02.391697-04:00,3077916443710968234,Road maintenance operations,1,41.71397,-71.17841,1,22,Somerset,6.0,5,657,Monday,False,0,0,0,17
2025-05-05 22:45:02.483895-04:00,3529982009811579297,Road maintenance operations,3,41.53024,-71.46518,1,22,North Kingstown,1.0,30,657,Monday,False,0,0,0,19
2025-05-05 22:45:02.484052-04:00,1037721638829921962,Road maintenance operations,3,41.53059,-71.46461,1,22,North Kingstown,0.25,30,657,Monday,False,0,0,0,19
2025-05-05 22:45:02.484149-04:00,3900006399278689961,Road maintenance operations,3,41.52913,-71.46578,1,22,North Kingstown,1.0,30,657,Monday,False,0,0,0,19
2025-05-05 22:45:02.484368-04:00,828971025664937349,Road maintenance operations,3,41.53095,-71.46638,1,22,North Kingstown,1.0,30,657,Monday,False,0,0,0,19
2025-05-05 23:00:02.124688-04:00,1037721638827710572,Road maintenance operations,3,41.53059,-71.46461,1,23,North Kingstown,0.75,25,657,Monday,False,0,0,0,19
2025-05-05 23:15:01.649611-04:00,994274577783754147,Construction work,1,41.81463,-71.41029,1,23,Providence,7.0,18,235,Monday,False,0,0,0,6
